90952,90***,9****,*
91246,91***,9****,*
93439,93***,9****,*
98610,98***,9****,*
96920,96***,9****,*
93075,93***,9****,*
92814,92***,9****,*
90767,90***,9****,*
95032,95***,9****,*
98418,98***,9****,*
96162,96***,9****,*
95345,95***,9****,*
92431,92***,9****,*
99769,99***,9****,*
94427,94***,9****,*
92764,92***,9****,*
98241,98***,9****,*
93193,93***,9****,*
90043,90***,9****,*
92689,92***,9****,*
92543,92***,9****,*
90060,90***,9****,*
92665,92***,9****,*
95547,95***,9****,*
94043,94***,9****,*
97831,97***,9****,*
99525,99***,9****,*
90958,90***,9****,*
96862,96***,9****,*
90973,90***,9****,*
92784,92***,9****,*
92777,92***,9****,*
96994,96***,9****,*
97345,97***,9****,*
91267,91***,9****,*
93812,93***,9****,*
96834,96***,9****,*
90851,90***,9****,*
91294,91***,9****,*
91354,91***,9****,*
94752,94***,9****,*
92208,92***,9****,*
94994,94***,9****,*
93764,93***,9****,*
92131,92***,9****,*
97576,97***,9****,*
98938,98***,9****,*
90916,90***,9****,*
96174,96***,9****,*
98871,98***,9****,*
91707,91***,9****,*
94663,94***,9****,*
91151,91***,9****,*
91268,91***,9****,*
99418,99***,9****,*
99985,99***,9****,*
98707,98***,9****,*
99776,99***,9****,*
93877,93***,9****,*
97143,97***,9****,*
98517,98***,9****,*
97737,97***,9****,*
96890,96***,9****,*
91903,91***,9****,*
96519,96***,9****,*
97381,97***,9****,*
96293,96***,9****,*
94247,94***,9****,*
95141,95***,9****,*
93715,93***,9****,*
95297,95***,9****,*
93015,93***,9****,*
92469,92***,9****,*
90359,90***,9****,*
97505,97***,9****,*
94884,94***,9****,*
91854,91***,9****,*
97053,97***,9****,*
92818,92***,9****,*
91465,91***,9****,*
96800,96***,9****,*
90632,90***,9****,*
95795,95***,9****,*
99521,99***,9****,*
97781,97***,9****,*
94170,94***,9****,*
97833,97***,9****,*
96541,96***,9****,*
97881,97***,9****,*
93023,93***,9****,*
97693,97***,9****,*
96987,96***,9****,*
92837,92***,9****,*
91226,91***,9****,*
91600,91***,9****,*
93675,93***,9****,*
98185,98***,9****,*
97601,97***,9****,*
94206,94***,9****,*
93692,93***,9****,*
91756,91***,9****,*
97594,97***,9****,*
95234,95***,9****,*
99247,99***,9****,*
93766,93***,9****,*
94539,94***,9****,*
93593,93***,9****,*
90706,90***,9****,*
92678,92***,9****,*
91133,91***,9****,*
97952,97***,9****,*
93770,93***,9****,*
92083,92***,9****,*
96598,96***,9****,*
97817,97***,9****,*
99620,99***,9****,*
91446,91***,9****,*
99549,99***,9****,*
92526,92***,9****,*
94274,94***,9****,*
96380,96***,9****,*
96497,96***,9****,*
94017,94***,9****,*
91976,91***,9****,*
98715,98***,9****,*
93687,93***,9****,*
92098,92***,9****,*
90273,90***,9****,*
94348,94***,9****,*
90281,90***,9****,*
98026,98***,9****,*
91891,91***,9****,*
96306,96***,9****,*
95317,95***,9****,*
99957,99***,9****,*
94153,94***,9****,*
92705,92***,9****,*
95330,95***,9****,*
98139,98***,9****,*
90842,90***,9****,*
98730,98***,9****,*
99041,99***,9****,*
96104,96***,9****,*
98417,98***,9****,*
93139,93***,9****,*
91787,91***,9****,*
90906,90***,9****,*
96504,96***,9****,*
94501,94***,9****,*
94569,94***,9****,*
90728,90***,9****,*
91473,91***,9****,*
90677,90***,9****,*
90726,90***,9****,*
91819,91***,9****,*
91780,91***,9****,*
96614,96***,9****,*
97298,97***,9****,*
98872,98***,9****,*
94548,94***,9****,*
90688,90***,9****,*
98192,98***,9****,*
93510,93***,9****,*
94564,94***,9****,*
98294,98***,9****,*
92158,92***,9****,*
94516,94***,9****,*
99567,99***,9****,*
93397,93***,9****,*
90518,90***,9****,*
90913,90***,9****,*
99291,99***,9****,*
94109,94***,9****,*
97382,97***,9****,*
94826,94***,9****,*
90259,90***,9****,*
97249,97***,9****,*
98852,98***,9****,*
95409,95***,9****,*
93819,93***,9****,*
99062,99***,9****,*
97411,97***,9****,*
97818,97***,9****,*
91326,91***,9****,*
95027,95***,9****,*
93343,93***,9****,*
92441,92***,9****,*
97703,97***,9****,*
90815,90***,9****,*
96576,96***,9****,*
99167,99***,9****,*
92965,92***,9****,*
99057,99***,9****,*
99881,99***,9****,*
90421,90***,9****,*
92603,92***,9****,*
97770,97***,9****,*
96415,96***,9****,*
90557,90***,9****,*
94394,94***,9****,*
94861,94***,9****,*
94561,94***,9****,*
90592,90***,9****,*
97021,97***,9****,*
92769,92***,9****,*
91306,91***,9****,*
91816,91***,9****,*
91333,91***,9****,*
95860,95***,9****,*
95231,95***,9****,*
99765,99***,9****,*
93245,93***,9****,*
93390,93***,9****,*
93508,93***,9****,*
96213,96***,9****,*
91136,91***,9****,*
98694,98***,9****,*
95968,95***,9****,*
96806,96***,9****,*
92836,92***,9****,*
95167,95***,9****,*
91450,91***,9****,*
93973,93***,9****,*
91320,91***,9****,*
93762,93***,9****,*
97506,97***,9****,*
91740,91***,9****,*
97720,97***,9****,*
98515,98***,9****,*
94458,94***,9****,*
99387,99***,9****,*
97101,97***,9****,*
99691,99***,9****,*
98098,98***,9****,*
98590,98***,9****,*
98497,98***,9****,*
95356,95***,9****,*
96226,96***,9****,*
96365,96***,9****,*
94116,94***,9****,*
99143,99***,9****,*
93337,93***,9****,*
91945,91***,9****,*
99070,99***,9****,*
91533,91***,9****,*
93591,93***,9****,*
94006,94***,9****,*
96368,96***,9****,*
96326,96***,9****,*
93353,93***,9****,*
91553,91***,9****,*
95671,95***,9****,*
92257,92***,9****,*
96967,96***,9****,*
92040,92***,9****,*
94390,94***,9****,*
99017,99***,9****,*
99680,99***,9****,*
91299,91***,9****,*
98135,98***,9****,*
98459,98***,9****,*
96821,96***,9****,*
94330,94***,9****,*
91936,91***,9****,*
91662,91***,9****,*
94417,94***,9****,*
93911,93***,9****,*
93940,93***,9****,*
90932,90***,9****,*
93520,93***,9****,*
95295,95***,9****,*
99601,99***,9****,*
92610,92***,9****,*
98415,98***,9****,*
90077,90***,9****,*
96516,96***,9****,*
91786,91***,9****,*
97893,97***,9****,*
90486,90***,9****,*
98248,98***,9****,*
93732,93***,9****,*
98535,98***,9****,*
97057,97***,9****,*
99515,99***,9****,*
98963,98***,9****,*
99810,99***,9****,*
97657,97***,9****,*
95154,95***,9****,*
99391,99***,9****,*
92495,92***,9****,*
91203,91***,9****,*
92052,92***,9****,*
94567,94***,9****,*
97227,97***,9****,*
98327,98***,9****,*
94283,94***,9****,*
92379,92***,9****,*
97156,97***,9****,*
90142,90***,9****,*
99402,99***,9****,*
93468,93***,9****,*
96906,96***,9****,*
92116,92***,9****,*
90360,90***,9****,*
98299,98***,9****,*
90039,90***,9****,*
94960,94***,9****,*
94942,94***,9****,*
90316,90***,9****,*
98079,98***,9****,*
99644,99***,9****,*
92687,92***,9****,*
97008,97***,9****,*
99324,99***,9****,*
95042,95***,9****,*
98869,98***,9****,*
98152,98***,9****,*
93458,93***,9****,*
93028,93***,9****,*
90496,90***,9****,*
93167,93***,9****,*
99157,99***,9****,*
91641,91***,9****,*
90438,90***,9****,*
90320,90***,9****,*
96023,96***,9****,*
98499,98***,9****,*
99190,99***,9****,*
91087,91***,9****,*
99762,99***,9****,*
96533,96***,9****,*
91542,91***,9****,*
95668,95***,9****,*
91991,91***,9****,*
95100,95***,9****,*
91256,91***,9****,*
95443,95***,9****,*
99685,99***,9****,*
98843,98***,9****,*
99668,99***,9****,*
93529,93***,9****,*
94212,94***,9****,*
99998,99***,9****,*
95499,95***,9****,*
93797,93***,9****,*
97827,97***,9****,*
91541,91***,9****,*
91218,91***,9****,*
98404,98***,9****,*
91520,91***,9****,*
97840,97***,9****,*
96395,96***,9****,*
94832,94***,9****,*
97166,97***,9****,*
90340,90***,9****,*
98705,98***,9****,*
98949,98***,9****,*
97672,97***,9****,*
90253,90***,9****,*
98302,98***,9****,*
90911,90***,9****,*
99504,99***,9****,*
93736,93***,9****,*
90727,90***,9****,*
91777,91***,9****,*
92168,92***,9****,*
91400,91***,9****,*
97199,97***,9****,*
90741,90***,9****,*
96232,96***,9****,*
95739,95***,9****,*
94406,94***,9****,*
95077,95***,9****,*
98780,98***,9****,*
91278,91***,9****,*
98926,98***,9****,*
90985,90***,9****,*
94232,94***,9****,*
95078,95***,9****,*
94717,94***,9****,*
94552,94***,9****,*
96468,96***,9****,*
96097,96***,9****,*
90248,90***,9****,*
95016,95***,9****,*
98709,98***,9****,*
98023,98***,9****,*
99660,99***,9****,*
95913,95***,9****,*
97269,97***,9****,*
95113,95***,9****,*
91622,91***,9****,*
97451,97***,9****,*
97852,97***,9****,*
91587,91***,9****,*
96731,96***,9****,*
95580,95***,9****,*
98328,98***,9****,*
94010,94***,9****,*
92588,92***,9****,*
91404,91***,9****,*
95595,95***,9****,*
97250,97***,9****,*
98627,98***,9****,*
96255,96***,9****,*
95128,95***,9****,*
96907,96***,9****,*
96761,96***,9****,*
91383,91***,9****,*
94497,94***,9****,*
92124,92***,9****,*
93738,93***,9****,*
94673,94***,9****,*
92378,92***,9****,*
98966,98***,9****,*
93487,93***,9****,*
90673,90***,9****,*
99100,99***,9****,*
96728,96***,9****,*
91842,91***,9****,*
95675,95***,9****,*
93159,93***,9****,*
92799,92***,9****,*
97894,97***,9****,*
98164,98***,9****,*
94870,94***,9****,*
97630,97***,9****,*
98440,98***,9****,*
92073,92***,9****,*
97584,97***,9****,*
92308,92***,9****,*
98236,98***,9****,*
99753,99***,9****,*
95555,95***,9****,*
95601,95***,9****,*
90755,90***,9****,*
93752,93***,9****,*
96007,96***,9****,*
91056,91***,9****,*
99610,99***,9****,*
97963,97***,9****,*
94363,94***,9****,*
94847,94***,9****,*
91671,91***,9****,*
94591,94***,9****,*
94331,94***,9****,*
98209,98***,9****,*
93696,93***,9****,*
98117,98***,9****,*
92563,92***,9****,*
99237,99***,9****,*
96057,96***,9****,*
95704,95***,9****,*
95559,95***,9****,*
95010,95***,9****,*
98646,98***,9****,*
99703,99***,9****,*
93575,93***,9****,*
92192,92***,9****,*
94271,94***,9****,*
91896,91***,9****,*
99553,99***,9****,*
97405,97***,9****,*
93592,93***,9****,*
93890,93***,9****,*
97702,97***,9****,*
97717,97***,9****,*
92703,92***,9****,*
93961,93***,9****,*
96467,96***,9****,*
96632,96***,9****,*
90057,90***,9****,*
97264,97***,9****,*
94146,94***,9****,*
91889,91***,9****,*
93432,93***,9****,*
94115,94***,9****,*
92371,92***,9****,*
98270,98***,9****,*
90036,90***,9****,*
99531,99***,9****,*
93081,93***,9****,*
91459,91***,9****,*
93741,93***,9****,*
98432,98***,9****,*
97696,97***,9****,*
92750,92***,9****,*
98745,98***,9****,*
90406,90***,9****,*
98765,98***,9****,*
98717,98***,9****,*
90093,90***,9****,*
97519,97***,9****,*
92370,92***,9****,*
94545,94***,9****,*
90116,90***,9****,*
90290,90***,9****,*
94631,94***,9****,*
92702,92***,9****,*
94589,94***,9****,*
93883,93***,9****,*
98939,98***,9****,*
96951,96***,9****,*
93129,93***,9****,*
93416,93***,9****,*
97813,97***,9****,*
95780,95***,9****,*
99740,99***,9****,*
95199,95***,9****,*
96313,96***,9****,*
94789,94***,9****,*
99025,99***,9****,*
96926,96***,9****,*
90299,90***,9****,*
97875,97***,9****,*
95285,95***,9****,*
91013,91***,9****,*
92274,92***,9****,*
99422,99***,9****,*
96334,96***,9****,*
97944,97***,9****,*
95495,95***,9****,*
90712,90***,9****,*
99878,99***,9****,*
91990,91***,9****,*
93810,93***,9****,*
94301,94***,9****,*
91907,91***,9****,*
93515,93***,9****,*
99676,99***,9****,*
96398,96***,9****,*
98028,98***,9****,*
97950,97***,9****,*
91019,91***,9****,*
91274,91***,9****,*
97213,97***,9****,*
93291,93***,9****,*
91086,91***,9****,*
90247,90***,9****,*
97569,97***,9****,*
95895,95***,9****,*
95737,95***,9****,*
90112,90***,9****,*
96471,96***,9****,*
94778,94***,9****,*
93639,93***,9****,*
90113,90***,9****,*
96028,96***,9****,*
99609,99***,9****,*
98084,98***,9****,*
99227,99***,9****,*
91296,91***,9****,*
99904,99***,9****,*
92904,92***,9****,*
99256,99***,9****,*
97525,97***,9****,*
96856,96***,9****,*
91736,91***,9****,*
93234,93***,9****,*
94041,94***,9****,*
99451,99***,9****,*
92368,92***,9****,*
98141,98***,9****,*
93521,93***,9****,*
93448,93***,9****,*
90337,90***,9****,*
91684,91***,9****,*
95862,95***,9****,*
97494,97***,9****,*
95833,95***,9****,*
95260,95***,9****,*
98080,98***,9****,*
96675,96***,9****,*
99309,99***,9****,*
94055,94***,9****,*
95907,95***,9****,*
90793,90***,9****,*
92089,92***,9****,*
93235,93***,9****,*
99486,99***,9****,*
94844,94***,9****,*
90530,90***,9****,*
94389,94***,9****,*
98426,98***,9****,*
94622,94***,9****,*
95298,95***,9****,*
93651,93***,9****,*
98942,98***,9****,*
97938,97***,9****,*
96654,96***,9****,*
94932,94***,9****,*
97677,97***,9****,*
91616,91***,9****,*
92239,92***,9****,*
97391,97***,9****,*
96844,96***,9****,*
91101,91***,9****,*
91638,91***,9****,*
90714,90***,9****,*
94140,94***,9****,*
94030,94***,9****,*
94506,94***,9****,*
91276,91***,9****,*
94704,94***,9****,*
98366,98***,9****,*
92795,92***,9****,*
99651,99***,9****,*
96296,96***,9****,*
99932,99***,9****,*
96443,96***,9****,*
96456,96***,9****,*
90115,90***,9****,*
99973,99***,9****,*
97782,97***,9****,*
90591,90***,9****,*
94099,94***,9****,*
96389,96***,9****,*
95416,95***,9****,*
94885,94***,9****,*
93181,93***,9****,*
98344,98***,9****,*
92494,92***,9****,*
97801,97***,9****,*
95777,95***,9****,*
93156,93***,9****,*
91916,91***,9****,*
97173,97***,9****,*
99736,99***,9****,*
90291,90***,9****,*
96493,96***,9****,*
90010,90***,9****,*
97692,97***,9****,*
91870,91***,9****,*
92677,92***,9****,*
92101,92***,9****,*
96018,96***,9****,*
90190,90***,9****,*
99907,99***,9****,*
96017,96***,9****,*
94094,94***,9****,*
94456,94***,9****,*
93679,93***,9****,*
91941,91***,9****,*
98777,98***,9****,*
95493,95***,9****,*
90435,90***,9****,*
91397,91***,9****,*
90563,90***,9****,*
96838,96***,9****,*
98758,98***,9****,*
94142,94***,9****,*
96922,96***,9****,*
94319,94***,9****,*
90187,90***,9****,*
90358,90***,9****,*
98114,98***,9****,*
93526,93***,9****,*
99488,99***,9****,*
90831,90***,9****,*
91084,91***,9****,*
95980,95***,9****,*
90962,90***,9****,*
90022,90***,9****,*
97579,97***,9****,*
99594,99***,9****,*
94095,94***,9****,*
98568,98***,9****,*
96527,96***,9****,*
95024,95***,9****,*
96877,96***,9****,*
90771,90***,9****,*
99836,99***,9****,*
91366,91***,9****,*
96740,96***,9****,*
97535,97***,9****,*
97145,97***,9****,*
94840,94***,9****,*
99203,99***,9****,*
95967,95***,9****,*
93846,93***,9****,*
93357,93***,9****,*
90746,90***,9****,*
97220,97***,9****,*
91461,91***,9****,*
95275,95***,9****,*
98163,98***,9****,*
96144,96***,9****,*
99357,99***,9****,*
90184,90***,9****,*
91618,91***,9****,*
99578,99***,9****,*
97949,97***,9****,*
96068,96***,9****,*
94922,94***,9****,*
97612,97***,9****,*
90594,90***,9****,*
98969,98***,9****,*
91845,91***,9****,*
90225,90***,9****,*
91747,91***,9****,*
98674,98***,9****,*
91790,91***,9****,*
99824,99***,9****,*
92291,92***,9****,*
92125,92***,9****,*
97422,97***,9****,*
98153,98***,9****,*
98895,98***,9****,*
99715,99***,9****,*
91797,91***,9****,*
91389,91***,9****,*
95620,95***,9****,*
99939,99***,9****,*
94794,94***,9****,*
90282,90***,9****,*
98823,98***,9****,*
93426,93***,9****,*
98553,98***,9****,*
93360,93***,9****,*
93791,93***,9****,*
96723,96***,9****,*
98921,98***,9****,*
99026,99***,9****,*
91611,91***,9****,*
95432,95***,9****,*
98936,98***,9****,*
99126,99***,9****,*
90364,90***,9****,*
95063,95***,9****,*
93549,93***,9****,*
96562,96***,9****,*
94601,94***,9****,*
93767,93***,9****,*
91776,91***,9****,*
97419,97***,9****,*
98465,98***,9****,*
96900,96***,9****,*
92228,92***,9****,*
95003,95***,9****,*
98649,98***,9****,*
99569,99***,9****,*
90676,90***,9****,*
91388,91***,9****,*
97890,97***,9****,*
92606,92***,9****,*
95662,95***,9****,*
90074,90***,9****,*
96624,96***,9****,*
93419,93***,9****,*
90946,90***,9****,*
97711,97***,9****,*
94538,94***,9****,*
96581,96***,9****,*
96690,96***,9****,*
97096,97***,9****,*
97376,97***,9****,*
92598,92***,9****,*
98917,98***,9****,*
93638,93***,9****,*
91785,91***,9****,*
91060,91***,9****,*
93079,93***,9****,*
94574,94***,9****,*
91865,91***,9****,*
96875,96***,9****,*
94484,94***,9****,*
98713,98***,9****,*
97025,97***,9****,*
91037,91***,9****,*
92608,92***,9****,*
95023,95***,9****,*
97277,97***,9****,*
95315,95***,9****,*
92614,92***,9****,*
97951,97***,9****,*
93325,93***,9****,*
94687,94***,9****,*
97563,97***,9****,*
91660,91***,9****,*
97742,97***,9****,*
96555,96***,9****,*
91917,91***,9****,*
99803,99***,9****,*
93680,93***,9****,*
98025,98***,9****,*
96943,96***,9****,*
93975,93***,9****,*
96661,96***,9****,*
90780,90***,9****,*
98120,98***,9****,*
97707,97***,9****,*
93471,93***,9****,*
96103,96***,9****,*
92890,92***,9****,*
91457,91***,9****,*
92744,92***,9****,*
95762,95***,9****,*
91456,91***,9****,*
90264,90***,9****,*
98782,98***,9****,*
98286,98***,9****,*
96750,96***,9****,*
99055,99***,9****,*
97757,97***,9****,*
94307,94***,9****,*
91784,91***,9****,*
96734,96***,9****,*
98648,98***,9****,*
93394,93***,9****,*
90507,90***,9****,*
96663,96***,9****,*
96432,96***,9****,*
91510,91***,9****,*
94763,94***,9****,*
92951,92***,9****,*
95702,95***,9****,*
95867,95***,9****,*
98312,98***,9****,*
90141,90***,9****,*
94555,94***,9****,*
99305,99***,9****,*
97058,97***,9****,*
94502,94***,9****,*
94443,94***,9****,*
96325,96***,9****,*
94046,94***,9****,*
98238,98***,9****,*
91224,91***,9****,*
93604,93***,9****,*
90556,90***,9****,*
91839,91***,9****,*
93256,93***,9****,*
92830,92***,9****,*
92594,92***,9****,*
93856,93***,9****,*
93676,93***,9****,*
91140,91***,9****,*
95799,95***,9****,*
99901,99***,9****,*
99804,99***,9****,*
91831,91***,9****,*
99228,99***,9****,*
99288,99***,9****,*
92146,92***,9****,*
98285,98***,9****,*
94318,94***,9****,*
93091,93***,9****,*
92652,92***,9****,*
96931,96***,9****,*
93366,93***,9****,*
97261,97***,9****,*
97748,97***,9****,*
92439,92***,9****,*
97534,97***,9****,*
96416,96***,9****,*
91074,91***,9****,*
95727,95***,9****,*
97688,97***,9****,*
90090,90***,9****,*
90314,90***,9****,*
98668,98***,9****,*
94054,94***,9****,*
91177,91***,9****,*
98191,98***,9****,*
94466,94***,9****,*
90597,90***,9****,*
97170,97***,9****,*
99972,99***,9****,*
93787,93***,9****,*
92978,92***,9****,*
94757,94***,9****,*
99483,99***,9****,*
95630,95***,9****,*
99086,99***,9****,*
90715,90***,9****,*
91859,91***,9****,*
97546,97***,9****,*
90814,90***,9****,*
90605,90***,9****,*
90343,90***,9****,*
93117,93***,9****,*
96625,96***,9****,*
90581,90***,9****,*
93481,93***,9****,*
99809,99***,9****,*
96732,96***,9****,*
91664,91***,9****,*
91970,91***,9****,*
95534,95***,9****,*
94503,94***,9****,*
92891,92***,9****,*
99615,99***,9****,*
98671,98***,9****,*
93071,93***,9****,*
93166,93***,9****,*
95932,95***,9****,*
91823,91***,9****,*
96505,96***,9****,*
92816,92***,9****,*
96551,96***,9****,*
96072,96***,9****,*
90245,90***,9****,*
96814,96***,9****,*
97537,97***,9****,*
92038,92***,9****,*
94085,94***,9****,*
90473,90***,9****,*
94294,94***,9****,*
91350,91***,9****,*
96120,96***,9****,*
98364,98***,9****,*
98085,98***,9****,*
91994,91***,9****,*
99262,99***,9****,*
90495,90***,9****,*
90710,90***,9****,*
96969,96***,9****,*
94453,94***,9****,*
99344,99***,9****,*
94582,94***,9****,*
99925,99***,9****,*
94263,94***,9****,*
97596,97***,9****,*
98908,98***,9****,*
92992,92***,9****,*
92793,92***,9****,*
96905,96***,9****,*
93303,93***,9****,*
99199,99***,9****,*
98062,98***,9****,*
92414,92***,9****,*
99908,99***,9****,*
95997,95***,9****,*
95302,95***,9****,*
90878,90***,9****,*
95564,95***,9****,*
95708,95***,9****,*
96338,96***,9****,*
99900,99***,9****,*
95153,95***,9****,*
93750,93***,9****,*
92430,92***,9****,*
91153,91***,9****,*
91010,91***,9****,*
99579,99***,9****,*
95135,95***,9****,*
92016,92***,9****,*
91858,91***,9****,*
92237,92***,9****,*
96021,96***,9****,*
94959,94***,9****,*
90179,90***,9****,*
98374,98***,9****,*
97386,97***,9****,*
95278,95***,9****,*
94905,94***,9****,*
94859,94***,9****,*
94175,94***,9****,*
93519,93***,9****,*
92403,92***,9****,*
90617,90***,9****,*
94376,94***,9****,*
90684,90***,9****,*
97753,97***,9****,*
98376,98***,9****,*
91076,91***,9****,*
94491,94***,9****,*
96125,96***,9****,*
96418,96***,9****,*
96476,96***,9****,*
93413,93***,9****,*
91038,91***,9****,*
97680,97***,9****,*
94563,94***,9****,*
98102,98***,9****,*
99209,99***,9****,*
99670,99***,9****,*
93232,93***,9****,*
97650,97***,9****,*
94424,94***,9****,*
99183,99***,9****,*
99555,99***,9****,*
93793,93***,9****,*
92825,92***,9****,*
93722,93***,9****,*
96793,96***,9****,*
92641,92***,9****,*
98981,98***,9****,*
91466,91***,9****,*
98879,98***,9****,*
91629,91***,9****,*
97768,97***,9****,*
96457,96***,9****,*
98339,98***,9****,*
93398,93***,9****,*
92186,92***,9****,*
95399,95***,9****,*
90206,90***,9****,*
91532,91***,9****,*
97626,97***,9****,*
92072,92***,9****,*
93314,93***,9****,*
94038,94***,9****,*
98052,98***,9****,*
93354,93***,9****,*
96429,96***,9****,*
98873,98***,9****,*
92269,92***,9****,*
93744,93***,9****,*
93930,93***,9****,*
98119,98***,9****,*
90709,90***,9****,*
98387,98***,9****,*
90740,90***,9****,*
99075,99***,9****,*
91058,91***,9****,*
93518,93***,9****,*
97161,97***,9****,*
91688,91***,9****,*
93929,93***,9****,*
99107,99***,9****,*
91568,91***,9****,*
97402,97***,9****,*
91323,91***,9****,*
91590,91***,9****,*
97664,97***,9****,*
91649,91***,9****,*
99225,99***,9****,*
95158,95***,9****,*
95821,95***,9****,*
99752,99***,9****,*
99397,99***,9****,*
96554,96***,9****,*
99909,99***,9****,*
91659,91***,9****,*
94313,94***,9****,*
90515,90***,9****,*
94411,94***,9****,*
90548,90***,9****,*
97884,97***,9****,*
95164,95***,9****,*
98887,98***,9****,*
93033,93***,9****,*
90857,90***,9****,*
